Date,Open,High,Low,Close,Adj Close,Volume,Short_MA,Long_MA,Signal,Position,Holdings,Cash,Total,Returns
2020-03-05,191.2400054931641,191.9199981689453,185.63999938964844,186.9600067138672,181.4397735595703,10106900,199.0544982910156,199.22568130493164,0,0.0,0.0,99987.99000549316,99987.99000549316,-7.330329632271315e-05
2020-03-06,183.5399932861328,185.9900054931641,179.97999572753906,184.36000061035156,178.91653442382812,15183200,198.12049865722656,198.89533284505208,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-09,171.2100067138672,179.57000732421875,168.30999755859375,171.1300048828125,166.07717895507812,20486400,196.53999862670895,198.29173875891644,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-10,179.47000122070312,182.61000061035156,171.8800048828125,182.6000061035156,177.2085418701172,16119400,195.37049865722656,197.95787210667388,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-11,177.64999389648438,178.72999572753906,170.1999969482422,172.9499969482422,167.8434600830078,14598200,193.82099838256835,197.43687470753989,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-12,158.5,172.0,156.99000549316406,160.0800018310547,155.3534698486328,27467700,191.45299835205077,196.6744895467953,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-13,168.72000122070312,176.32000732421875,162.2100067138672,175.8300018310547,170.63839721679688,19948900,189.8744987487793,196.25759979248048,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-16,151.13999938964844,165.30999755859375,147.97999572753906,152.00999450683594,147.52171325683594,23692000,186.96049880981445,195.47539978027345,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-17,155.75,163.6999969482422,149.25,157.88999938964844,153.22811889648438,22298000,184.2949989318848,194.84119964599608,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-18,148.4600067138672,150.67999267578125,139.8000030517578,148.47999572753906,144.095947265625,22787500,181.05349884033205,194.0269995117187,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-19,146.9199981689453,157.25,141.47000122070312,152.25,147.75462341308594,19362800,178.09349899291993,193.29819946289064,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-20,154.82000732421875,158.25999450683594,145.6699981689453,146.8300018310547,142.49468994140625,18692100,174.99449920654297,192.3963995361328,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-23,141.3300018310547,143.35000610351562,133.92999267578125,135.74000549316406,131.7321319580078,30344100,171.84199981689454,191.2461996459961,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-24,144.83999633789062,155.25,143.5800018310547,154.52999877929688,149.96731567382812,24488300,170.14850006103515,190.4613995361328,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-25,159.32000732421875,168.17999267578125,153.5800018310547,161.77999877929688,157.0032501220703,20619600,168.87699966430665,189.79039947509764,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-26,162.0800018310547,169.52999877929688,161.7899932861328,168.8800048828125,163.8936309814453,17062900,168.32050018310548,189.2469995117187,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-27,161.0800018310547,167.10000610351562,158.14999389648438,161.55999755859375,156.78977966308594,14950700,167.31050033569335,188.48219940185547,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-30,161.0399932861328,165.8699951171875,160.69000244140625,165.57000732421875,160.68136596679688,15714500,165.97250061035157,187.774599609375,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-03-31,166.42999267578125,168.19000244140625,160.5399932861328,161.1199951171875,156.36273193359375,20613100,164.74200057983398,186.9029995727539,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-01,156.32000732421875,158.07000732421875,151.4199981689453,153.11000061035156,148.5892333984375,12595200,162.68300094604493,185.81939971923828,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-02,152.52999877929688,158.35000610351562,151.2899932861328,157.38999938964844,152.7428741455078,14051100,161.204500579834,184.80919982910157,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-03,155.55999755859375,157.72000122070312,150.60000610351562,151.85000610351562,147.36642456054688,11994700,159.5790008544922,183.71579986572263,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-06,160.02000427246094,170.72999572753906,158.25,169.44000244140625,164.43710327148438,16479100,159.49450073242187,183.0045999145508,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-07,177.75999450683594,178.8000030517578,168.10000610351562,168.58999633789062,163.61219787597656,15379000,158.79400024414062,182.34259979248048,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-08,171.00999450683594,176.0,167.92999267578125,174.94000244140625,169.77471923828125,11146500,158.89350051879882,181.78439971923828,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-09,176.27000427246094,177.19000244140625,172.85000610351562,173.69000244140625,168.56158447265625,12231800,159.5740005493164,181.16099975585936,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-13,172.25999450683594,172.32000732421875,166.14999389648438,168.99000549316406,164.00039672851562,14043700,159.23200073242188,180.3765997314453,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-14,173.08999633789062,175.42999267578125,170.8300018310547,174.6199951171875,169.4641571044922,9980500,160.36250076293945,179.889599609375,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-15,168.6999969482422,169.36000061035156,164.9499969482422,165.9600067138672,161.05984497070312,12118700,160.7660011291504,179.19259979248048,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-16,167.11000061035156,168.0,159.8000030517578,162.4199981689453,157.62435913085938,20308200,161.4630012512207,178.3697998046875,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-17,169.64999389648438,170.99000549316406,164.9499969482422,169.5399932861328,164.5341339111328,15375800,162.32750091552734,177.70439971923827,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-20,167.3300018310547,167.42999267578125,163.1999969482422,164.22000122070312,159.37120056152344,10505200,163.19700088500977,176.9279998779297,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-21,162.0,162.57000732421875,159.14999389648438,160.52999877929688,155.79019165039062,10562100,164.4365005493164,176.08379974365235,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-22,164.66000366210938,167.6999969482422,162.9199981689453,166.58999633789062,161.67120361328125,14502500,165.03950042724608,175.29579956054687,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-23,167.8800048828125,170.41000366210938,166.2100067138672,166.3800048828125,161.46743774414062,11411300,165.26950073242188,174.544599609375,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-24,168.44000244140625,168.75,164.00999450683594,167.32000732421875,162.3797149658203,8391400,165.19150085449218,173.74219970703126,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-27,168.64999389648438,172.35000610351562,168.5500030517578,171.75999450683594,166.6885986328125,9903300,165.7015007019043,173.02939971923828,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-28,175.0,175.00999450683594,170.3800048828125,171.25,166.19363403320312,8614400,165.98550033569336,172.24859985351563,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-29,176.85000610351562,182.25,176.10000610351562,181.7899932861328,176.42242431640625,12862800,167.0190002441406,171.66039978027345,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-04-30,181.77999877929688,181.8300018310547,177.66000366210938,178.72000122070312,173.44309997558594,11331600,168.2995002746582,170.96859985351563,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-05-01,174.4499969482422,179.63999938964844,174.27000427246094,175.57000732421875,170.38607788085938,10109600,169.20850067138673,170.25100006103514,0,0.0,0.0,99987.99000549316,99987.99000549316,0.0
2020-05-04,172.9499969482422,176.94000244140625,171.72000122070312,176.14999389648438,170.94894409179688,9386200,170.42350006103516,169.59779998779297,1,1.0,176.14999389648438,99811.84001159668,99987.99000549316,0.0
2020-05-05,179.08999633789062,181.1000061035156,178.25999450683594,178.44000244140625,173.17138671875,13513000,170.87350006103514,169.19080017089843,1,1.0,178.44000244140625,99811.84001159668,99990.28001403809,2.2902836078531053e-05
2020-05-06,179.72000122070312,180.5099945068359,177.8800048828125,178.77999877929688,173.50132751464844,8540500,171.38300018310548,168.9984002685547,1,1.0,178.77999877929688,99811.84001159668,99990.62001037598,3.400293886901551e-06
2020-05-07,181.75,184.97999572753903,181.7100067138672,182.72000122070312,177.3249969482422,9262200,171.77200012207032,168.9086001586914,1,1.0,182.72000122070312,99811.84001159668,99994.56001281738,3.940372047894769e-05
2020-05-08,185.02999877929688,185.75,183.6199951171875,185.08999633789065,179.62501525878906,6470100,172.34199981689454,169.0102001953125,1,1.0,185.08999633789065,99811.84001159668,99996.93000793457,2.370124051642719e-05
2020-05-11,183.8699951171875,184.6199951171875,181.42999267578125,183.55999755859375,178.14019775390625,8683100,173.07049942016602,169.04620025634765,1,1.0,183.55999755859375,99811.84001159668,99995.40000915527,-1.5300457515854404e-05
2020-05-12,183.55999755859375,183.9900054931641,179.3699951171875,179.47000122070312,174.1709442138672,8219700,173.3129997253418,168.78900024414062,1,1.0,179.47000122070312,99811.84001159668,99991.31001281738,-4.090184486005288e-05
2020-05-13,178.5,181.08999633789065,175.0399932861328,177.08999633789062,172.1489715576172,13377100,173.86949920654297,168.61620025634767,1,1.0,177.08999633789062,99811.84001159668,99988.93000793457,-2.380211722907699e-05
2020-05-14,175.94000244140625,181.0500030517578,173.82000732421875,180.8999938964844,175.85267639160156,9695100,174.79349899291992,168.34840026855468,1,1.0,180.8999938964844,99811.84001159668,99992.74000549316,3.81041937171922e-05
2020-05-15,179.97999572753906,184.13999938964844,178.8699951171875,183.4900054931641,178.3704071044922,10785900,175.4909996032715,168.27900024414063,1,1.0,183.4900054931641,99811.84001159668,99995.33001708984,2.590199645036151e-05
2020-05-18,188.0,192.8300018310547,187.47000122070312,191.3800048828125,186.0402679443359,11802200,176.84899978637696,168.41940032958985,1,1.0,191.3800048828125,99811.84001159668,100003.22001647949,7.890367868479409e-05
2020-05-19,191.13999938964844,194.5,189.22999572753903,189.36000061035156,184.07662963867188,7446800,178.29049987792968,168.78400024414063,1,1.0,189.36000061035156,99811.84001159668,100001.20001220703,-2.0199392300801478e-05
2020-05-20,193.0,194.9900054931641,192.41000366210935,193.86000061035156,188.45106506347656,9545600,179.65400009155277,169.00920013427734,1,1.0,193.86000061035156,99811.84001159668,100005.70001220703,4.499946000091626e-05
2020-05-21,193.5,193.6199951171875,190.02000427246097,190.6199951171875,185.3014678955078,11338100,180.8659996032715,169.36260009765624,1,1.0,190.6199951171875,99811.84001159668,100002.46000671387,-3.239820822986683e-05
2020-05-22,191.0,191.3699951171875,189.22999572753903,190.86000061035156,185.5347900390625,5807600,182.04299926757812,169.9782000732422,1,1.0,190.86000061035156,99811.84001159668,100002.70001220703,2.3999958915776887e-06
2020-05-26,195.8000030517578,196.27000427246097,192.7599945068359,193.22000122070312,187.82894897460935,9662200,183.1159996032715,170.32600006103516,1,1.0,193.22000122070312,99811.84001159668,100005.06001281738,2.359936891771497e-05
2020-05-27,194.30999755859375,194.30999755859375,188.52000427246097,192.82000732421875,187.44007873535156,7650300,184.1944999694824,171.14220031738282,1,1.0,192.82000732421875,99811.84001159668,100004.6600189209,-3.999736577608992e-06
2020-05-28,193.5399932861328,198.2899932861328,192.7100067138672,194.2599945068359,188.83990478515625,8352200,184.81800003051757,171.86960021972655,1,1.0,194.2599945068359,99811.84001159668,100006.10000610352,1.439920082058066e-05
2020-05-29,194.5,196.7400054931641,193.27999877929688,195.2400054931641,189.79258728027344,10211900,185.6440002441406,172.80480041503907,1,1.0,195.2400054931641,99811.84001159668,100007.08001708984,9.799512092456553e-06
2020-06-01,194.7100067138672,195.8800048828125,193.52000427246097,194.3500061035156,188.9274139404297,6011300,186.58300018310547,173.6468005371094,1,1.0,194.3500061035156,99811.84001159668,100006.1900177002,-8.899363819980799e-06
2020-06-02,195.94000244140625,197.52000427246097,194.9199981689453,196.36000061035156,190.88133239746097,8462100,187.59350051879883,174.6374005126953,1,1.0,196.36000061035156,99811.84001159668,100008.20001220703,2.009870095531774e-05
2020-06-03,198.0,198.13999938964844,195.57000732421875,196.8699951171875,191.37710571289065,8879400,188.5150001525879,175.8600003051758,1,1.0,196.8699951171875,99811.84001159668,100008.71000671387,5.099526906526819e-06
2020-06-04,195.97999572753903,196.4600067138672,193.1199951171875,193.63999938964844,188.23719787597656,7829800,189.25800018310548,176.64220031738282,1,1.0,193.63999938964844,99811.84001159668,100005.48001098633,-3.229714419195062e-05
2020-06-05,196.1999969482422,199.77000427246097,195.47999572753903,199.61000061035156,194.0406494140625,8561200,190.10250015258788,177.3988003540039,1,1.0,199.61000061035156,99811.84001159668,100011.45001220703,5.9696740819070726e-05
2020-06-08,199.5800018310547,199.9600067138672,197.1300048828125,199.6000061035156,194.03094482421875,7628100,190.8280006408691,178.01320037841796,1,1.0,199.6000061035156,99811.84001159668,100011.4400177002,-9.993362592997102e-08
2020-06-09,198.36000061035156,201.6699981689453,198.2400054931641,199.0800018310547,193.52542114257812,6892300,191.6040008544922,178.7636004638672,1,1.0,199.0800018310547,99811.84001159668,100010.92001342773,-5.199447906889532e-06
2020-06-10,199.8999938964844,202.17999267578125,198.9499969482422,200.47999572753903,194.88633728027344,8405300,192.654500579834,179.46180023193358,1,1.0,200.47999572753903,99811.84001159668,100012.32000732422,1.3998410336446554e-05
2020-06-11,195.13999938964844,196.36000061035156,188.75,188.8800048828125,183.61004638671875,11974600,193.24400100708007,180.0170004272461,1,1.0,188.8800048828125,99811.84001159668,100000.72001647949,-0.00011598561901049464
2020-06-12,194.2100067138672,195.0,187.8500061035156,192.2599945068359,186.8957366943359,11706300,193.81200103759767,180.8000003051758,1,1.0,192.2599945068359,99811.84001159668,100004.10000610352,3.379965287719777e-05
2020-06-15,187.0,192.47999572753903,186.2100067138672,191.7599945068359,186.40969848632812,6752700,194.22550048828128,181.48740020751953,1,1.0,191.7599945068359,99811.84001159668,100003.60000610352,-4.999795008120422e-06
2020-06-16,196.86000061035156,198.3800048828125,191.8000030517578,192.8800048828125,187.4984130859375,11057200,194.30050048828124,182.30800018310543,1,1.0,192.8800048828125,99811.84001159668,100004.72001647949,1.1199700569841653e-05
2020-06-17,193.66000366210935,195.3699951171875,193.05999755859375,193.55999755859375,188.1594390869141,5968900,194.51050033569337,182.7904000854492,1,1.0,193.55999755859375,99811.84001159668,100005.40000915527,6.799605815288601e-06
2020-06-18,192.6000061035156,194.25,192.11000061035156,193.91000366210935,188.4996795654297,5803200,194.51300048828125,183.2968002319336,1,1.0,193.91000366210935,99811.84001159668,100005.75001525879,3.4998720417345197e-06
2020-06-19,196.88999938964844,197.1000061035156,191.3699951171875,192.1999969482422,186.83740234375,11483300,194.592000579834,183.6420001220703,1,1.0,192.1999969482422,99811.84001159668,100004.04000854492,-1.7099083938765247e-05
2020-06-22,191.9900054931641,196.36000061035156,191.2899932861328,194.9600067138672,189.5203857421875,6674500,194.79700088500977,184.0674002075195,1,1.0,194.9600067138672,99811.84001159668,100006.80001831055,2.759898265503047e-05
2020-06-23,196.25,200.1499938964844,195.82000732421875,197.97000122070312,192.4464111328125,9866800,195.03450088500975,184.64700012207032,1,1.0,197.97000122070312,99811.84001159668,100009.81001281738,3.0097898405800905e-05
2020-06-24,197.02000427246097,197.47999572753903,190.69000244140625,191.41000366210935,186.0694274902344,9453100,194.9640007019043,184.98280029296876,1,1.0,191.41000366210935,99811.84001159668,100003.25001525879,-6.55935408512276e-05
2020-06-25,191.1000061035156,194.2400054931641,189.8999938964844,193.97999572753903,188.56773376464844,9936600,194.95000076293945,185.5432000732422,1,1.0,193.97999572753903,99811.84001159668,100005.82000732422,2.569908543015309e-05
2020-06-26,193.1000061035156,194.1300048828125,189.0800018310547,189.27000427246097,183.9891662597656,11836000,194.6515007019043,186.0802001953125,1,1.0,189.27000427246097,99811.84001159668,100001.11001586914,-4.709717349182796e-05
2020-06-29,189.91000366210935,191.4499969482422,187.3000030517578,191.3800048828125,186.0402679443359,8020400,194.50300064086915,186.5170004272461,1,1.0,191.3800048828125,99811.84001159668,100003.22001647949,2.1099771892796326e-05
2020-06-30,191.4900054931641,193.75,190.16000366210935,193.1699981689453,187.7803497314453,9040100,194.34350051879883,187.09600036621097,1,1.0,193.1699981689453,99811.84001159668,100005.01000976562,1.789935649920693e-05
2020-07-01,193.8500061035156,195.3500061035156,192.66000366210935,193.77999877929688,188.3733367919922,6394100,194.1890007019043,187.76100036621096,1,1.0,193.77999877929688,99811.84001159668,100005.62001037598,6.09970050802211e-06
2020-07-02,196.0,197.9199981689453,195.0,195.6699981689453,190.21058654785156,6299300,194.2905006408691,188.34260040283203,1,1.0,195.6699981689453,99811.84001159668,100007.51000976562,1.8898931774646854e-05
2020-07-06,198.72999572753903,199.17999267578125,195.67999267578125,197.7599945068359,192.2422637939453,7292200,194.19800033569337,188.9702001953125,1,1.0,197.7599945068359,99811.84001159668,100009.60000610352,2.0898393907398116e-05
2020-07-07,196.80999755859375,198.8999938964844,193.80999755859375,194.1999969482422,188.7816162109375,7660100,193.9279998779297,189.50779998779296,1,1.0,194.1999969482422,99811.84001159668,100006.04000854492,-3.559655831419928e-05
2020-07-08,195.0800018310547,195.52000427246097,193.1199951171875,195.07000732421875,189.6273193359375,8368000,193.72750015258788,189.97400024414063,1,1.0,195.07000732421875,99811.84001159668,100006.9100189209,8.699578304405264e-06
2020-07-09,195.0,195.4900054931641,189.9499969482422,192.2100067138672,186.84710693359375,8548200,193.3140007019043,190.39320037841796,1,1.0,192.2100067138672,99811.84001159668,100004.05001831055,-2.8598029974236105e-05
2020-07-10,191.6499938964844,192.82000732421875,189.44000244140625,192.5500030517578,187.1776580810547,7674200,193.49750061035155,190.60840057373048,1,1.0,192.5500030517578,99811.84001159668,100004.39001464844,3.399825685423963e-06
2020-07-13,193.61000061035156,195.19000244140625,188.6999969482422,189.02000427246097,183.74612426757812,8564100,193.3355010986328,190.81440063476563,1,1.0,189.02000427246097,99811.84001159668,100000.86001586914,-3.5298438186393e-05
2020-07-14,189.5,193.47000122070312,187.17999267578125,193.3300018310547,187.93588256835935,8003900,193.41400146484375,191.1696005249023,1,1.0,193.3300018310547,99811.84001159668,100005.17001342773,4.3099604922547385e-05
2020-07-15,195.22999572753903,197.77000427246097,194.5,196.5500030517578,191.0660400390625,7681100,193.597501373291,191.57760070800785,1,1.0,196.5500030517578,99811.84001159668,100008.39001464844,3.219834754819573e-05
2020-07-16,195.3300018310547,195.7100067138672,192.52000427246097,193.5,188.1011505126953,5064000,193.59450149536133,191.8788006591797,1,1.0,193.5,99811.84001159668,100005.34001159668,-3.0497471775192686e-05
2020-07-17,194.8300018310547,195.57000732421875,193.1199951171875,195.08999633789065,189.6467437744141,6395000,193.6535011291504,192.20500061035156,1,1.0,195.08999633789065,99811.84001159668,100006.93000793457,1.589911436439273e-05
