Date,Open,High,Low,Close,Adj Close,Volume,Short_MA,Long_MA
2020-02-10,151.67999267578125,151.91000366210938,150.88999938964844,151.86000061035156,134.26341247558594,4835600,149.60149993896485,148.3988890471282
2020-02-11,152.2899932861328,152.3800048828125,151.5399932861328,151.99000549316406,134.3783416748047,3715300,149.91600036621094,148.52714320591517
2020-02-12,151.8699951171875,152.14999389648438,150.9199981689453,151.08999633789062,133.58262634277344,5166800,150.1444999694824,148.61551745184536
2020-02-13,150.16000366210938,151.0399932861328,149.8800048828125,150.08999633789062,132.69851684570312,5480200,150.29850006103516,148.66466674804687
2020-02-14,150.55999755859375,150.63999938964844,149.14999389648438,150.1300048828125,132.73385620117188,5716300,150.39500045776367,148.7119357201361
2020-02-18,150.47000122070312,150.74000549316406,149.05999755859375,149.13999938964844,131.85858154296875,7230700,150.39350051879882,148.72531270980835
2020-02-19,149.2100067138672,149.75999450683594,148.5800018310547,148.94000244140625,131.68179321289062,6115200,150.3770004272461,148.73181845925072
2020-02-20,148.61000061035156,149.3800048828125,147.39999389648438,148.3699951171875,131.17779541015625,7464700,150.38300018310548,148.72117659624885
2020-02-21,148.08999633789062,150.24000549316406,147.5399932861328,149.92999267578125,132.55703735351562,7776800,150.4529998779297,148.75571419852122
2020-02-24,146.5,149.0,145.25,145.91000366210938,129.82545471191406,10588900,150.3324996948242,148.67666668362088
2020-02-25,145.99000549316406,146.75,143.8300018310547,144.64999389648438,128.70436096191406,10529000,150.12749938964845,148.56783768937393
2020-02-26,145.35000610351562,146.22000122070312,143.58999633789062,143.67999267578125,127.84129333496094,10093800,149.8364990234375,148.43921018901625
2020-02-27,142.55999755859375,144.77000427246094,138.9499969482422,139.1199951171875,123.78395080566406,12566700,149.26549911499023,148.20025595640524
2020-02-28,135.36000061035156,137.2899932861328,130.82000732421875,134.47999572753906,119.65544128417967,19820300,148.47149887084962,147.85724945068358
2020-03-02,134.77999877929688,140.1300048828125,134.00999450683594,140.02000427246094,124.58473205566406,11508200,148.02899932861328,147.66609712926353
2020-03-03,140.0,140.99000549316406,133.10000610351562,135.58999633789062,120.64310455322266,13662500,147.29999923706055,147.37857091994513
2020-03-04,137.67999267578125,143.63999938964844,137.13999938964844,143.47999572753906,127.6633071899414,10560500,146.8939987182617,147.28790638058683
2020-03-05,140.8000030517578,142.67999267578125,139.83999633789062,142.00999450683594,126.35535430908205,11339200,146.2949981689453,147.1679538380016
2020-03-06,138.47999572753906,143.00999450683594,137.41000366210938,142.02999877929688,126.3731689453125,12239100,145.71999816894532,147.05377705891928
2020-03-09,136.3300018310547,139.67999267578125,134.89999389648438,136.44000244140625,121.39939880371094,13848600,144.9474983215332,146.82304282810378
2020-03-10,139.97000122070312,141.9499969482422,134.22999572753906,141.63999938964844,126.02618408203124,12698100,144.43649826049804,146.71276530813662
2020-03-11,138.08999633789062,138.75,131.5,131.8000030517578,117.27090454101562,17763400,143.42699813842773,146.40208276112875
2020-03-12,127.30999755859376,133.75999450683594,124.5,125.41000366210938,111.5853042602539,21539200,142.14299850463868,145.97367298359774
2020-03-13,129.32000732421875,134.9199981689453,124.6500015258789,134.2899932861328,119.48641967773438,20084200,141.35299835205078,145.73999938964843
2020-03-16,123.56999969482422,133.75999450683594,122.43000030517578,127.12999725341795,113.11569213867188,18877900,140.20299797058107,145.36319931030275
2020-03-17,128.5500030517578,136.77000427246094,127.80999755859376,136.58999633789062,121.53285217285156,18911800,139.57549781799315,145.2093992614746
2020-03-18,131.02000427246094,135.6699981689453,128.7100067138672,134.9600067138672,120.08255004882812,17521100,138.87649803161622,145.02659927368165
2020-03-19,134.99000549316406,134.99000549316406,126.1500015258789,127.0500030517578,113.04451751708984,18482300,137.81049842834472,144.667999420166
2020-03-20,126.83000183105467,127.44000244140624,118.12999725341795,119.88999938964844,106.67381286621094,19785100,136.3084987640381,144.16659927368164
2020-03-23,117.0,118.55999755859376,109.16000366210938,111.13999938964844,98.88837432861328,20815200,134.56999855041505,143.48159927368164
2020-03-24,118.76000213623048,119.6500015258789,113.86000061035156,119.18000030517578,106.04206085205078,17604800,133.2964988708496,142.96399932861328
2020-03-25,118.91000366210938,123.95999908447266,116.6999969482422,119.4000015258789,106.2378158569336,13986100,132.0824993133545,142.43799942016602
2020-03-26,120.56999969482422,127.0999984741211,120.37999725341795,126.56999969482422,112.6174087524414,15066800,131.45499954223632,142.03899932861327
2020-03-27,121.6500015258789,127.62000274658205,120.58000183105467,123.16000366210938,109.58333587646484,12133200,130.88899993896484,141.56199951171874
2020-03-30,128.4600067138672,133.99000549316406,127.5,133.00999450683594,118.34750366210938,21754000,130.5384994506836,141.25819946289062
2020-03-31,134.99000549316406,135.7100067138672,130.0500030517578,131.1300048828125,116.67476654052734,15746100,130.31549987792968,140.89739959716798
2020-04-01,127.6999969482422,130.22999572753906,125.5,128.80999755859375,114.61048889160156,12606100,129.5819999694824,140.48819946289063
2020-04-02,129.1199951171875,134.0,127.22000122070312,133.14999389648438,118.47206115722656,11594500,129.13899993896484,140.1861993408203
2020-04-03,132.3800048828125,134.7899932861328,131.5800018310547,134.1699981689453,119.37963104248048,10071200,128.74599990844726,139.8989993286133
2020-04-06,137.00999450683594,140.97000122070312,135.5399932861328,139.75999450683594,124.35340118408205,14994400,128.91199951171876,139.7277990722656
2020-04-07,139.86000061035156,142.02999877929688,137.25999450683594,137.47999572753906,122.3247299194336,11567100,128.7039993286133,139.50239898681642
2020-04-08,137.75,144.1300048828125,137.3000030517578,143.25999450683594,127.46759033203124,10758200,129.2769989013672,139.37759887695313
2020-04-09,144.00999450683594,145.4199981689453,140.27999877929688,141.22999572753906,125.66136932373048,11125400,130.06799850463867,139.19139892578124
2020-04-13,140.0,141.49000549316406,137.83999633789062,139.77000427246094,124.3623046875,8153200,130.34199905395508,138.97959899902344
2020-04-14,145.4199981689453,147.4199981689453,144.0500030517578,146.02999877929688,129.93223571777344,13838000,131.28699913024903,138.92279907226563
2020-04-15,145.5500030517578,147.91000366210938,143.5399932861328,147.66000366210938,131.38255310058594,11962300,131.84049949645996,138.8725991821289
2020-04-16,148.30999755859375,150.67999267578125,146.44000244140625,149.6699981689453,133.17095947265625,12181700,132.57599906921388,138.8339990234375
2020-04-17,151.99000549316406,152.3000030517578,149.60000610351562,152.02000427246094,135.26193237304688,10920000,133.82449913024902,138.79459899902344
2020-04-20,150.92999267578125,153.0,150.08999633789062,151.6699981689453,134.95046997070312,12226200,135.41349906921386,138.7573989868164
2020-04-21,150.1199951171875,151.63999938964844,148.57000732421875,149.67999267578125,133.17987060546875,9951100,137.34049873352052,138.71319885253905
2020-04-22,152.80999755859375,155.0,151.72999572753906,152.99000549316406,136.12496948242188,11515600,139.03099899291993,138.73579895019532
2020-04-23,154.25,157.0,153.6999969482422,155.50999450683594,138.36715698242188,10665000,140.83649864196778,138.80619873046874
2020-04-24,155.57000732421875,156.3000030517578,153.63999938964844,154.86000061035156,137.78883361816406,8653400,142.25099868774413,138.88159881591798
2020-04-27,154.80999755859375,156.0500030517578,154.0,154.2899932861328,137.28172302246094,8924000,143.8074981689453,138.96559875488282
2020-04-28,151.25,153.10000610351562,150.6999969482422,151.38999938964844,134.7013702392578,8558700,144.72649841308595,138.99079864501954
2020-04-29,151.3800048828125,151.6300048828125,149.16000366210938,150.24000549316406,133.6781768798828,9285200,145.6819984436035,139.01279876708983
2020-04-30,148.4600067138672,150.42999267578125,147.16000366210938,150.0399932861328,133.50018310546875,14829600,146.74349822998047,139.03479858398438
2020-05-01,149.6199951171875,149.6699981689453,146.7899932861328,148.2899932861328,131.9430694580078,7309000,147.5004981994629,139.03319854736327
2020-05-04,148.77000427246094,149.0800018310547,147.08999633789062,148.27000427246094,131.92530822753906,7198400,148.20549850463868,138.99999877929687
2020-05-05,149.0,150.77999877929688,148.63999938964844,149.5,133.0196990966797,6562300,148.69249877929687,139.0717987060547
2020-05-06,150.0,150.32000732421875,148.0399932861328,148.0800018310547,131.7562255859375,6191600,149.22249908447264,139.1403988647461
2020-05-07,149.3699951171875,149.52999877929688,147.1300048828125,147.58999633789062,131.32028198242188,5570500,149.4389991760254,139.21859893798828
2020-05-08,148.9199981689453,149.17999267578125,147.88999938964844,148.6999969482422,132.30787658691406,4712100,149.81249923706054,139.4101989746094
2020-05-11,148.4499969482422,150.10000610351562,148.1199951171875,149.11000061035156,132.6727294921875,5887500,150.27949905395508,139.70279907226563
2020-05-12,150.10000610351562,150.33999633789062,147.02999877929688,147.13999938964844,130.91990661621094,7039200,150.33499908447266,139.8451989746094
2020-05-13,146.0800018310547,148.9499969482422,146.00999450683594,147.1300048828125,130.91099548339844,6970500,150.30849914550782,140.0759991455078
2020-05-14,145.38999938964844,147.75999450683594,144.25999450683594,147.63999938964844,131.36476135253906,6871400,150.20699920654297,140.15919921875
2020-05-15,147.8699951171875,150.47999572753906,145.66000366210938,150.44000244140625,133.8560791015625,10340400,150.12799911499025,140.3277993774414
2020-05-18,152.49000549316406,153.6199951171875,150.4600067138672,150.52000427246094,133.92730712890625,7388400,150.07049942016602,140.49759948730468
2020-05-19,150.10000610351562,151.10000610351562,148.39999389648438,149.02000427246094,132.59262084960938,6107300,150.0375,140.74919952392577
2020-05-20,149.75,150.38999938964844,147.27000427246094,147.67999267578125,131.40032958984375,5713400,149.77199935913086,140.86999938964843
2020-05-21,148.5,148.5,145.82000732421875,146.7100067138672,130.53724670410156,6487300,149.3319999694824,141.1681994628906
2020-05-22,144.57000732421875,146.2899932861328,144.05999755859375,144.3699951171875,129.34567260742188,6140900,148.80749969482423,141.54739929199218
2020-05-26,146.19000244140625,146.44000244140625,144.3000030517578,144.55999755859375,129.5159454345703,7072300,148.32099990844728,141.75279937744142
2020-05-27,144.32000732421875,145.25,143.00999450683594,144.88999938964844,129.8115692138672,7950000,147.99599990844726,142.107999420166
2020-05-28,146.02000427246094,148.11000061035156,145.80999755859375,146.97000122070312,131.6750946044922,6189600,147.8324996948242,142.31559951782228
2020-05-29,147.9600067138672,149.35000610351562,145.3300018310547,148.75,133.2698516845703,8504000,147.76800003051758,142.5913993835449
2020-06-01,147.2899932861328,148.33999633789062,146.00999450683594,147.19000244140625,131.8722381591797,6141800,147.71300048828124,142.99419937133788
2020-06-02,147.05999755859375,148.35000610351562,146.1199951171875,148.25,132.8218994140625,6078300,147.7120002746582,143.5613993835449
2020-06-03,148.52000427246094,149.13999938964844,146.4499969482422,148.64999389648438,133.18026733398438,6339500,147.66949996948242,144.31159927368165
2020-06-04,146.8000030517578,148.3699951171875,145.5800018310547,146.72999572753906,131.46006774902344,8170500,147.60199966430665,144.86259918212892
2020-06-05,147.69000244140625,149.63999938964844,146.60000610351562,147.3000030517578,131.97076416015625,9725400,147.5875,145.4205992126465
2020-06-08,145.8800048828125,147.61000061035156,145.74000549316406,146.77000427246094,131.4959259033203,7555600,147.49100036621093,145.8245993041992
2020-06-09,148.25,149.3300018310547,145.64999389648438,145.9600067138672,130.77024841308594,8247200,147.33350067138673,146.28059936523437
2020-06-10,146.60000610351562,150.02999877929688,146.60000610351562,147.8000030517578,132.41873168945312,10137100,147.3665008544922,146.5763995361328
2020-06-11,148.5800018310547,149.1699981689453,140.75,140.8699951171875,126.20993041992188,11913300,147.05350036621093,146.77119934082032
2020-06-12,142.83999633789062,143.7100067138672,140.27999877929688,142.14999389648438,127.356689453125,8687400,146.77900009155275,147.03799926757813
2020-06-15,141.0,142.39999389648438,139.38999938964844,141.25,126.55037689208984,8649600,146.31949996948242,147.19999938964844
2020-06-16,144.08999633789062,145.4199981689453,142.77000427246094,144.4600067138672,129.42633056640625,7579100,146.01650009155273,147.40579956054688
2020-06-17,144.89999389648438,145.4199981689453,143.47000122070312,144.02000427246094,129.03208923339844,5100100,145.76650009155273,147.49099975585938
2020-06-18,142.52000427246094,144.1199951171875,141.8699951171875,143.41000366210938,128.485595703125,4797400,145.55300064086913,147.60959991455078
2020-06-19,145.7899932861328,145.8800048828125,143.25,143.8300018310547,128.8618621826172,12206900,145.40900039672852,147.62100006103515
2020-06-22,143.47000122070312,143.66000366210938,142.02999877929688,143.38999938964844,128.46766662597656,5285600,145.36000061035156,147.66420013427734
2020-06-23,143.74000549316406,144.0800018310547,142.67999267578125,142.86000061035156,127.99283599853516,5921600,145.27500076293944,147.72600006103517
2020-06-24,141.49000549316406,142.19000244140625,138.72000122070312,139.82000732421875,125.26922607421876,8211200,145.02150115966796,147.6018002319336
2020-06-25,140.57000732421875,140.57000732421875,137.5399932861328,139.6699981689453,125.13482666015624,7421200,144.65650100708007,147.4420001220703
2020-06-26,139.52999877929688,139.60000610351562,137.02000427246094,137.80999755859375,123.4683837890625,12849700,144.10950088500977,147.20480010986327
2020-06-29,138.74000549316406,139.6999969482422,137.97999572753906,139.0399932861328,124.57032775878906,5309800,143.7020004272461,146.9451998901367
2020-06-30,139.39999389648438,141.02000427246094,137.83999633789062,140.6300048828125,125.99491119384766,7738300,143.3210006713867,146.72440002441405
2020-07-01,140.69000244140625,141.38999938964844,140.05999755859375,140.3800048828125,125.7708969116211,6174800,142.90750122070312,146.53840026855468
2020-07-02,141.25,141.83999633789062,140.3300018310547,140.97000122070312,126.29952239990234,5152200,142.61950149536133,146.29800018310547
2020-07-06,142.1699981689453,143.77000427246094,141.8800048828125,142.97999572753906,128.10031127929688,6156400,142.40350112915038,146.04740020751953
2020-07-07,141.38999938964844,143.97000122070312,141.22999572753906,142.85000610351562,127.98385620117188,5622600,142.20750122070314,145.8072003173828
2020-07-08,142.8699951171875,143.38999938964844,141.6999969482422,143.27000427246094,128.3601531982422,6257400,142.0730010986328,145.58680053710938
2020-07-09,142.75999450683594,144.42999267578125,140.5800018310547,142.49000549316406,127.66133880615234,5738600,141.80750122070313,145.4088006591797
2020-07-10,142.75,142.8699951171875,141.42999267578125,142.3699951171875,127.55380249023438,4282400,141.88250122070312,145.25140045166015
2020-07-13,143.61000061035156,146.63999938964844,143.27999877929688,145.2100067138672,130.09825134277344,6951900,142.03550186157227,145.15480072021484
2020-07-14,145.32000732421875,148.38999938964844,145.25999450683594,147.9199981689453,132.5262451171875,7447100,142.36900177001954,145.1474008178711
2020-07-15,149.72999572753906,150.2100067138672,148.22999572753906,148.25999450683594,132.83084106445312,8512800,142.55900115966796,145.1472006225586
2020-07-16,148.67999267578125,149.33999633789062,146.67999267578125,149.25,133.7178192138672,9304700,142.82050094604492,145.1422006225586
2020-07-17,150.0,150.5800018310547,148.69000244140625,149.35000610351562,133.8074188232422,7441100,143.11750106811525,145.16760070800783
2020-07-20,150.22999572753906,150.32000732421875,148.42999267578125,149.60000610351562,134.0314178466797,6191500,143.40600128173827,145.2078009033203
2020-07-21,149.60000610351562,151.6699981689453,149.5,149.74000549316406,134.15684509277344,5575900,143.72350158691407,145.22860107421874
2020-07-22,149.92999267578125,150.41000366210938,147.85000610351562,150.00999450683594,134.39871215820312,5910200,144.08100128173828,145.24660095214844
2020-07-23,150.2100067138672,150.85000610351562,149.27999877929688,149.61000061035156,134.04034423828125,6566300,144.57050094604492,145.2960009765625
2020-07-24,150.5,150.60000610351562,147.02999877929688,148.1199951171875,132.7054443359375,5405900,144.99300079345704,145.31580078125
2020-07-27,147.3699951171875,148.9199981689453,146.86000061035156,147.17999267578125,131.86326599121094,5675200,145.4615005493164,145.30660064697267
2020-07-28,147.39999389648438,147.99000549316406,146.75,146.8300018310547,131.54969787597656,4842200,145.8510009765625,145.23440063476562
2020-07-29,146.38999938964844,147.47000122070312,146.07000732421875,146.5399932861328,131.2898712158203,4489100,146.14650039672853,145.15480041503906
2020-07-30,147.44000244140625,147.5,146.13999938964844,146.83999633789062,131.5586395263672,5922500,146.46949996948243,145.11120025634764
2020-07-31,146.66000366210938,147.4499969482422,143.9600067138672,145.75999450683594,130.5910186767578,8259600,146.70899963378906,145.07280029296874
2020-08-03,146.38999938964844,147.7899932861328,146.14999389648438,147.35000610351562,132.0155792236328,4078700,146.9275001525879,145.08560028076172
2020-08-04,146.99000549316406,147.22000122070312,145.82000732421875,147.22000122070312,131.89910888671875,4162200,147.14599990844727,145.14260040283204
2020-08-05,149.10000610351562,149.30999755859375,147.8000030517578,148.39999389648438,132.956298828125,5467500,147.40249938964843,145.21940032958983
2020-08-06,148.39999389648438,149.25,146.5,147.5500030517578,132.1947479248047,4837900,147.65549926757814,145.27260040283204
2020-08-07,147.50999450683594,148.64999389648438,147.14999389648438,148.60000610351562,133.13548278808594,3635100,147.96699981689454,145.30520050048827
2020-08-10,148.86000061035156,149.00999450683594,147.72000122070312,148.02999877929688,132.6248016357422,4096600,148.107999420166,145.29080047607422
2020-08-11,149.13999938964844,149.22999572753906,146.3699951171875,146.97000122070312,131.6750946044922,6388400,148.0604995727539,145.28640045166014
2020-08-12,147.5399932861328,150.24000549316406,147.49000549316406,149.66000366210938,134.08514404296875,5257300,148.13050003051757,145.31460052490235
2020-08-13,148.5399932861328,149.19000244140625,147.52999877929688,148.0,132.59791564941406,5155500,148.06800003051757,145.30160064697264
2020-08-14,147.61000061035156,149.33999633789062,147.5800018310547,148.24000549316406,132.81292724609375,4240200,148.0125,145.33180084228516
2020-08-17,148.32000732421875,150.22999572753906,148.22999572753906,148.99000549316406,133.48487854003906,4306900,147.98199996948242,145.36560089111327
2020-08-18,149.25999450683594,150.10000610351562,148.57000732421875,150.08999633789062,134.47039794921875,4322600,147.99949951171874,145.43200073242187
2020-08-19,149.5800018310547,151.5800018310547,149.32000732421875,150.38999938964844,134.73919677734375,7816300,148.01849975585938,145.5206005859375
2020-08-20,149.75,151.5800018310547,149.5500030517578,151.4199981689453,135.6619873046875,4874700,148.10899963378907,145.59300048828126
2020-08-21,151.77999877929688,153.64999389648438,150.58999633789062,152.75999450683594,136.862548828125,6722800,148.34099960327148,145.83080047607422
2020-08-24,152.74000549316406,152.89999389648438,150.35000610351562,152.14999389648438,137.22332763671875,5387900,148.58949966430663,146.0308004760742
2020-08-25,152.77999877929688,153.07000732421875,151.5399932861328,152.05999755859375,137.14215087890625,3863500,148.8509994506836,146.2470004272461
2020-08-26,151.86000061035156,152.64999389648438,150.63999938964844,152.3000030517578,137.35858154296875,8008300,149.13899993896484,146.40380035400392
2020-08-27,152.4199981689453,153.25999450683594,151.88999938964844,152.97999572753906,137.97189331054688,5575400,149.44599990844728,146.58300018310547
2020-08-28,152.74000549316406,153.6999969482422,151.89999389648438,153.63999938964844,138.56712341308594,5395700,149.8400001525879,146.78760009765625
2020-08-31,153.0,154.39999389648438,152.25999450683594,153.41000366210938,138.35968017578125,6362700,150.14300003051758,146.97920013427733
2020-09-01,153.8699951171875,154.0800018310547,150.07000732421875,151.52000427246094,136.65512084960938,6307700,150.35800018310547,147.1418002319336
2020-09-02,150.7899932861328,154.3300018310547,149.25,153.8300018310547,138.7384796142578,6881900,150.62950057983397,147.36120025634764
2020-09-03,154.8300018310547,155.47000122070312,148.3000030517578,149.5500030517578,134.87840270996094,8672800,150.729500579834,147.55580017089844
2020-09-04,150.1699981689453,150.9499969482422,147.1300048828125,148.58999633789062,134.01255798339844,7200100,150.72900009155273,147.73420013427733
2020-09-08,150.25,150.88999938964844,146.89999389648438,147.25999450683594,132.81301879882812,8756800,150.69049987792968,147.92320007324219
2020-09-09,148.14999389648438,151.10000610351562,148.1199951171875,149.6999969482422,135.01365661621094,6960700,150.82699966430664,148.13640014648436
2020-09-10,149.25,149.77999877929688,146.52000427246094,146.91000366210938,132.4973907470703,6191800,150.68949966430665,148.2620001220703
2020-09-11,147.0500030517578,148.52999877929688,146.6300048828125,147.77999877929688,133.28201293945312,3934700,150.6784996032715,148.41
2020-09-14,148.1199951171875,149.47000122070312,148.00999450683594,148.35000610351562,133.7960968017578,4375800,150.68399963378906,148.55760009765626
2020-09-15,149.4499969482422,150.58999633789062,148.52000427246094,148.88999938964844,134.28317260742188,3658800,150.6789993286133,148.67580017089844
2020-09-16,149.38999938964844,150.05999755859375,148.35000610351562,148.39999389648438,133.84120178222656,4323000,150.59449920654296,148.78679992675782
2020-09-17,148.0399932861328,148.6300048828125,146.0500030517578,147.1699981689453,132.7318878173828,5461400,150.43349914550782,148.8647998046875
2020-09-18,146.50999450683594,149.64999389648438,146.1999969482422,149.17999267578125,134.54466247558594,12174000,150.3214988708496,148.99859954833985
2020-09-21,147.5800018310547,147.92999267578125,142.9600067138672,145.10000610351562,130.8649444580078,7574500,149.9384994506836,149.0531997680664
2020-09-22,144.69000244140625,145.35000610351562,143.72000122070312,144.2100067138672,130.062255859375,5295900,149.54150009155273,149.0331997680664
2020-09-23,147.47999572753906,147.5500030517578,144.3800048828125,144.44000244140625,130.26968383789062,8784400,149.16050033569337,148.96359985351563
2020-09-24,144.55999755859375,145.25,143.33999633789062,144.6699981689453,130.47715759277344,5614800,148.77900009155275,148.8917999267578
2020-09-25,144.0,146.25,143.88999938964844,145.66000366210938,131.37005615234375,5531200,148.41300048828126,148.82
2020-09-28,146.72999572753906,148.2899932861328,146.4199981689453,147.11000061035156,132.67776489257812,5843200,148.0865005493164,148.77519989013672
2020-09-29,147.60000610351562,147.9199981689453,146.05999755859375,147.05999755859375,132.63265991210938,6768600,147.7690002441406,148.72439971923828
2020-09-30,147.4499969482422,149.72999572753906,146.83999633789062,148.8800048828125,134.27413940429688,8487700,147.6370002746582,148.70719970703124
2020-10-01,149.30999755859375,149.64999389648438,146.4600067138672,147.32000732421875,132.86715698242188,6457800,147.3115005493164,148.65339996337892
2020-10-02,146.2100067138672,148.41000366210938,145.8300018310547,146.24000549316406,131.89312744140625,5485600,147.14600067138673,148.58600006103515
2020-10-05,147.0,148.3800048828125,146.4199981689453,148.22999572753906,133.68788146972656,4992800,147.12800064086915,148.58820007324218
2020-10-06,148.27999877929688,148.61000061035156,145.8699951171875,146.25999450683594,131.91114807128906,5118200,147.07800064086913,148.56980010986328
2020-10-07,146.49000549316406,148.22999572753906,145.80999755859375,147.8800048828125,133.37222290039062,5603100,146.98700103759765,148.59080017089843
2020-10-08,148.5,149.85000610351562,148.0399932861328,148.88999938964844,134.28317260742188,4413500,147.08600082397462,148.63780029296876
2020-10-09,149.64999389648438,151.47999572753906,149.4499969482422,150.97000122070312,136.1591033935547,5054100,147.24550094604493,148.720400390625
2020-10-12,151.60000610351562,153.13999938964844,151.02000427246094,151.83999633789062,136.94371032714844,7273200,147.42000045776368,148.8420004272461
2020-10-13,149.0,150.1199951171875,147.77000427246094,148.36000061035156,133.8051300048828,11057600,147.39350051879882,148.86220031738281
2020-10-14,148.82000732421875,149.02999877929688,147.38999938964844,148.10000610351562,133.57064819335938,7706400,147.37850112915038,148.87980041503906
2020-10-15,147.47999572753906,147.89999389648438,146.3300018310547,147.19000244140625,132.74993896484375,5978600,147.37950134277344,148.8556005859375
2020-10-16,147.60000610351562,148.75999450683594,147.00999450683594,148.10000610351562,133.57064819335938,6097000,147.32550201416015,148.86660064697264
2020-10-19,148.52999877929688,148.89999389648438,144.1300048828125,144.32000732421875,130.1614990234375,7250800,147.2865020751953,148.78100067138672
2020-10-20,144.66000366210938,145.75,144.1199951171875,144.5500030517578,130.36891174316406,5325400,147.30350189208986,148.71140075683593
2020-10-21,144.1199951171875,145.33999633789062,143.91000366210938,143.92999267578125,129.80975341796875,5221300,147.2780014038086,148.6506005859375
2020-10-22,144.16000366210938,145.69000244140625,143.83999633789062,145.0800018310547,130.84689331054688,5279700,147.29850158691406,148.5590005493164
2020-10-23,145.8800048828125,147.47000122070312,144.35000610351562,145.24000549316406,130.99122619628906,4154400,147.2775016784668,148.5038006591797
2020-10-26,144.42999267578125,144.77000427246094,142.75,143.97000122070312,129.84580993652344,6929500,147.12050170898436,148.41840057373048
2020-10-27,143.74000549316406,144.2899932861328,142.9199981689453,143.14999389648438,129.1062469482422,4890100,146.9250015258789,148.30160034179687
2020-10-28,141.42999267578125,141.97999572753906,138.17999267578125,138.36000061035156,124.78618621826172,8426100,146.39900131225585,148.0670004272461
2020-10-29,138.0,138.6999969482422,136.0500030517578,137.19000244140625,123.73096466064452,7205400,145.89250106811522,147.80300048828124
2020-10-30,136.67999267578125,137.5399932861328,133.64999389648438,137.11000061035156,123.65880584716795,7364100,145.4360008239746,147.51680053710936
2020-11-02,138.97999572753906,139.00999450683594,137.49000549316406,138.69000244140625,125.08380126953124,7088000,144.95900115966796,147.2354006958008
