Date,Open,High,Low,Close,Adj Close,Volume,Short_MA,Long_MA,Signal,Position
2020-05-06,182.0800018310547,184.1999969482422,181.6300048828125,182.5399932861328,175.74038696289062,32139300,173.82900009155273,162.26179992675782,1,0.0
2020-05-07,184.1699981689453,184.5500030517578,182.5800018310547,183.6000061035156,176.76087951660156,28316000,174.75250015258788,162.53040008544923,1,0.0
2020-05-08,184.97999572753903,185.0,183.36000061035156,184.67999267578125,177.80064392089844,30877800,175.72949981689453,163.06040008544923,1,0.0
2020-05-11,183.1499938964844,187.5099945068359,182.8500061035156,186.7400054931641,179.78392028808594,30892700,176.79100036621094,163.55500030517578,1,0.0
2020-05-12,186.8000030517578,187.0399932861328,182.3000030517578,182.5099945068359,175.7114715576172,32038200,177.23150024414062,163.74940032958983,1,0.0
2020-05-13,182.5500030517578,184.0500030517578,176.5399932861328,179.75,173.05430603027344,44711500,177.625,164.05420043945313,1,0.0
2020-05-14,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,173.80523681640625,41873900,177.7995002746582,164.2538003540039,1,0.0
2020-05-15,179.05999755859375,187.05999755859375,177.0,183.16000366210935,176.33726501464844,46610400,178.0275001525879,164.59160034179686,1,0.0
2020-05-18,185.75,186.1999969482422,183.9600067138672,184.91000366210935,178.02210998535156,35264500,178.52000045776367,165.0584002685547,1,0.0
2020-05-19,185.02999877929688,186.6000061035156,183.4900054931641,183.6300048828125,176.7897491455078,26799100,179.31050033569335,165.71860046386718,1,0.0
2020-05-20,184.80999755859375,185.8500061035156,183.94000244140625,185.66000366210935,179.24197387695312,31261300,179.9175003051758,166.21340057373047,1,0.0
2020-05-21,185.3999938964844,186.6699981689453,183.2899932861328,183.42999267578125,177.08905029296875,29119500,180.5180000305176,166.80940032958983,1,0.0
2020-05-22,183.19000244140625,184.4600067138672,182.5399932861328,183.5099945068359,177.16627502441406,20826900,180.96599960327148,167.69840026855468,1,0.0
2020-05-26,186.33999633789065,186.5,181.1000061035156,181.57000732421875,175.2933349609375,36073600,181.34199981689457,168.15320037841798,1,0.0
2020-05-27,180.1999969482422,181.9900054931641,176.60000610351562,181.80999755859375,175.52505493164062,39517100,181.94199981689457,169.08100036621093,1,0.0
2020-05-28,180.7400054931641,184.1499938964844,180.3800048828125,181.3999938964844,175.1292266845703,33810200,182.1404998779297,169.77760009765626,1,0.0
2020-05-29,182.72999572753903,184.27000427246097,180.41000366210935,183.25,176.91526794433594,42130400,182.3424995422363,170.63460021972656,1,0.0
2020-06-01,182.5399932861328,183.0,181.4600067138672,182.8300018310547,176.50979614257812,22622400,182.75549926757813,171.43700012207032,1,0.0
2020-06-02,184.25,185.0,181.3500061035156,184.91000366210935,178.5178985595703,30794600,183.05899963378903,172.3882000732422,1,0.0
2020-06-03,184.82000732421875,185.94000244140625,183.5800018310547,185.36000061035156,178.95236206054688,27311000,183.28899993896485,173.37580017089843,1,0.0
2020-06-04,184.3000030517578,185.83999633789065,182.3000030517578,182.9199981689453,176.59664916992188,28761800,183.30800018310543,174.06740020751954,1,0.0
2020-06-05,182.6199951171875,187.72999572753903,182.0099945068359,187.1999969482422,180.72872924804688,39893600,183.4879997253418,174.87300018310546,1,0.0
2020-06-08,185.94000244140625,188.5500030517578,184.44000244140625,188.36000061035156,181.84860229492188,33211600,183.6720001220703,175.51800018310547,1,0.0
2020-06-09,188.0,190.6999969482422,187.2599945068359,189.8000030517578,183.2388610839844,29783900,183.825,176.32000030517577,1,0.0
2020-06-10,191.1300048828125,198.52000427246097,191.0099945068359,196.83999633789065,190.0354766845703,43872300,184.5415000915527,177.0522003173828,1,0.0
2020-06-11,193.1300048828125,195.7599945068359,186.07000732421875,186.27000427246097,179.8308563232422,52854700,184.86750030517575,177.6234002685547,1,0.0
2020-06-12,190.5399932861328,191.72000122070312,185.17999267578125,187.7400054931641,181.2500762939453,43373600,185.2280006408691,178.33600036621092,1,0.0
2020-06-15,184.5800018310547,190.82000732421875,184.0099945068359,188.94000244140625,182.4085998535156,32770200,185.517000579834,179.00960052490234,1,0.0
2020-06-16,192.88999938964844,195.5800018310547,191.4600067138672,193.57000732421875,186.8785400390625,42556700,185.95000076293945,179.8044006347656,1,0.0
2020-06-17,195.02999877929688,196.32000732421875,193.69000244140625,194.2400054931641,187.5253448486328,25687800,186.48050079345705,180.38380065917968,1,0.0
2020-06-18,194.0,196.4900054931641,194.0,196.32000732421875,189.5334625244141,23061600,187.0135009765625,181.04040069580077,1,0.0
2020-06-19,198.58999633789065,199.2899932861328,194.3699951171875,195.1499938964844,188.4038848876953,44441100,187.5995010375977,181.64080047607425,1,0.0
2020-06-22,195.7899932861328,200.7599945068359,195.22999572753903,200.57000732421875,193.63653564453125,32818900,188.4525016784668,182.34940063476563,1,0.0
2020-06-23,202.08999633789065,203.9499969482422,201.42999267578125,201.91000366210935,194.93020629882812,30917400,189.46950149536133,183.07740081787108,1,0.0
2020-06-24,201.6000061035156,203.25,196.55999755859375,197.83999633789065,191.00094604492188,36740600,190.27100143432617,183.56020080566407,1,0.0
2020-06-25,197.8000030517578,200.61000061035156,195.47000122070312,200.33999633789065,193.41448974609375,27803900,191.21800155639647,184.12940063476563,1,0.0
2020-06-26,199.72999572753903,199.88999938964844,194.8800048828125,196.3300018310547,189.54310607910156,54675800,191.8720016479492,184.51520080566405,1,0.0
2020-06-29,195.77999877929688,198.52999877929688,193.5500030517578,198.44000244140625,191.58018493652344,26701600,192.6525016784668,184.9120007324219,1,0.0
2020-06-30,197.8800048828125,204.3999938964844,197.7400054931641,203.5099945068359,196.4748992919922,34310300,193.5825012207031,185.4810006713867,1,0.0
2020-07-01,203.13999938964844,206.3500061035156,201.77000427246097,204.6999969482422,197.623779296875,32061200,194.54950103759765,186.2186004638672,1,0.0
2020-07-02,205.67999267578125,208.02000427246097,205.0,206.2599945068359,199.12982177734375,29315800,195.71650085449215,186.8734002685547,1,0.0
2020-07-06,208.8300018310547,211.1300048828125,208.08999633789065,210.6999969482422,203.41635131835935,31897600,196.8915008544922,187.65900024414063,1,0.0
2020-07-07,210.4499969482422,214.6699981689453,207.9900054931641,208.25,201.0510711669922,33600700,197.8860008239746,188.33300018310547,1,0.0
2020-07-08,210.07000732421875,213.2599945068359,208.69000244140625,212.8300018310547,205.4727325439453,33600000,199.03750076293943,189.10860015869144,1,0.0
2020-07-09,216.3300018310547,216.3800048828125,211.47000122070312,214.32000732421875,206.9112243652344,33121700,199.9115013122559,189.99880035400392,1,0.0
2020-07-10,213.6199951171875,214.0800018310547,211.0800018310547,213.6699981689453,206.28367614746097,26177600,201.28150100708007,190.7236004638672,1,0.0
2020-07-13,214.47999572753903,215.8000030517578,206.5,207.07000732421875,199.9118499755859,38135600,202.2480010986328,191.2808004760742,1,0.0
2020-07-14,206.1300048828125,208.8500061035156,202.02999877929688,208.3500061035156,201.14759826660156,37591800,203.21850128173827,191.95640045166016,1,0.0
2020-07-15,209.55999755859375,211.3300018310547,205.02999877929688,208.0399932861328,200.8483123779297,32179400,203.94200057983397,192.540400390625,1,0.0
2020-07-16,205.3999938964844,205.6999969482422,202.30999755859375,203.9199981689453,196.8707275390625,29940700,204.42600021362304,193.0036004638672,1,0.0
2020-07-17,204.47000122070312,205.0399932861328,201.38999938964844,202.8800048828125,195.86669921875,31635300,204.7540000915527,193.41040069580075,1,0.0
2020-07-20,205.0,212.3000030517578,203.0099945068359,211.6000061035156,204.2852478027344,36884800,205.5765007019043,193.9704006958008,1,0.0
2020-07-21,213.66000366210935,213.94000244140625,208.02999877929688,208.75,201.5337829589844,37990400,205.98550033569336,194.45180084228517,1,0.0
2020-07-22,209.1999969482422,212.3000030517578,208.38999938964844,211.75,204.43006896972656,49605700,206.47750015258788,194.95200073242188,1,0.0
2020-07-23,207.19000244140625,210.9199981689453,202.1499938964844,202.5399932861328,195.53842163085935,67457000,206.7125,195.3526007080078,1,0.0
2020-07-24,200.4199981689453,202.86000061035156,197.5099945068359,201.3000030517578,194.34130859375,39827000,206.76050033569337,195.78360076904295,1,0.0
2020-07-27,201.47000122070312,203.97000122070312,200.86000061035156,203.8500061035156,196.8031768798828,30160900,207.1365005493164,196.25000091552735,1,0.0
2020-07-28,203.61000061035156,204.6999969482422,201.7400054931641,202.02000427246097,195.0364227294922,23251400,207.31550064086915,196.6272009277344,1,0.0
2020-07-29,202.5,204.6499938964844,202.0099945068359,204.05999755859375,197.0059051513672,19632600,207.34300079345704,197.01020080566408,1,0.0
2020-07-30,201.0,204.4600067138672,199.57000732421875,203.8999938964844,196.85145568847656,25079600,207.30300064086913,197.4156005859375,1,0.0
2020-07-31,204.3999938964844,205.1000061035156,199.0099945068359,205.0099945068359,197.9230499267578,51044000,207.24050064086913,197.80260040283204,1,0.0
2020-08-03,211.52000427246097,217.63999938964844,210.44000244140625,216.5399932861328,209.05447387695312,78983000,207.5325004577637,198.46480041503904,1,0.0
2020-08-04,214.1699981689453,214.77000427246097,210.30999755859375,213.2899932861328,205.91683959960935,49280100,207.7845001220703,199.060400390625,1,0.0
2020-08-05,214.8999938964844,215.0,211.57000732421875,212.94000244140625,205.57894897460935,28806400,207.79000015258788,199.68780029296877,1,0.0
2020-08-06,212.33999633789065,216.3699951171875,211.5500030517578,216.3500061035156,208.8710479736328,32656800,207.89150009155273,200.3786004638672,1,0.0
2020-08-07,214.8500061035156,215.6999969482422,210.92999267578125,212.47999572753903,205.13482666015625,27820400,207.8319999694824,201.0002005004883,1,0.0
2020-08-10,211.6699981689453,211.8800048828125,206.3500061035156,208.25,201.0510711669922,36716500,207.8909996032715,201.5002005004883,1,0.0
2020-08-11,207.16000366210935,207.6499938964844,203.13999938964844,203.3800048828125,196.34939575195312,36446500,207.64249954223632,201.91120056152343,1,0.0
2020-08-12,205.2899932861328,210.27999877929688,204.75,209.19000244140625,201.9585418701172,28013100,207.7,202.3968005371094,1,0.0
2020-08-13,209.44000244140625,211.3500061035156,208.1499938964844,208.6999969482422,201.48548889160156,22588900,207.93899993896488,202.8636004638672,1,0.0
2020-08-14,208.7599945068359,209.58999633789065,207.5099945068359,208.8999938964844,201.67857360839844,17958900,208.23999938964843,203.38320037841797,1,0.0
2020-08-17,209.6000061035156,211.19000244140625,208.9199981689453,210.27999877929688,203.0108642578125,20184800,208.1739990234375,203.84480041503903,1,0.0
2020-08-18,210.52999877929688,212.36000061035156,209.2100067138672,211.4900054931641,204.17906188964844,21336200,208.3109992980957,204.30740051269532,1,0.0
2020-08-19,211.4900054931641,212.1000061035156,209.25,209.6999969482422,202.9403076171875,27627600,208.2084991455078,204.705400390625,1,0.0
2020-08-20,209.5399932861328,215.0,208.91000366210935,214.5800018310547,207.6630096435547,26981500,208.8104995727539,205.0602005004883,1,0.0
2020-08-21,213.86000061035156,216.25,212.8500061035156,213.02000427246097,206.15325927734375,36249300,209.39649963378903,205.5952005004883,1,0.0
2020-08-24,214.7899932861328,215.52000427246097,212.42999267578125,213.69000244140625,206.8017120361328,25460100,209.8884994506836,206.11420043945313,1,0.0
2020-08-25,213.1000061035156,216.61000061035156,213.1000061035156,216.47000122070312,209.49208068847656,23043700,210.6109992980957,206.66480041503905,1,0.0
2020-08-26,217.8800048828125,222.08999633789065,217.36000061035156,221.1499938964844,214.021240234375,39600800,211.46549911499025,207.2164001464844,1,0.0
2020-08-27,222.88999938964844,231.1499938964844,219.3999938964844,226.5800018310547,219.2761993408203,57602200,212.59949951171876,207.86320007324215,1,0.0
2020-08-28,228.17999267578125,230.63999938964844,226.5800018310547,228.91000366210935,221.5310821533203,26292900,213.7944999694824,208.515,1,0.0
2020-08-31,227.0,228.6999969482422,224.30999755859375,225.52999877929688,218.26004028320312,28774200,214.24400024414064,209.12260009765623,1,0.0
2020-09-01,225.5099945068359,227.4499969482422,224.42999267578125,227.27000427246097,219.9439392089844,25725500,214.94300079345703,209.6566000366211,1,0.0
2020-09-02,227.97000122070312,232.86000061035156,227.3500061035156,231.6499938964844,224.18276977539065,34080800,215.87850036621097,210.2513998413086,1,0.0
2020-09-03,229.27000427246097,229.30999755859375,214.9600067138672,217.3000030517578,210.2953338623047,58400300,215.92600021362304,210.64059997558593,1,0.0
2020-09-04,215.1000061035156,218.36000061035156,205.19000244140625,214.25,207.3436279296875,59664100,216.0145004272461,210.91880004882813,1,0.0
2020-09-08,206.5,210.02999877929688,202.1999969482422,202.66000366210935,196.12725830078125,52924300,215.73500061035156,211.0454000854492,1,0.0
2020-09-09,207.6000061035156,214.83999633789065,206.6999969482422,211.2899932861328,204.4790496826172,45679000,216.13050003051757,211.30239990234375,1,0.0
2020-09-10,213.3999938964844,214.7400054931641,204.11000061035156,205.3699951171875,198.74989318847656,35461500,215.93949966430665,211.33959991455075,1,0.0
2020-09-11,207.1999969482422,208.6300048828125,201.2400054931641,204.02999877929688,197.45309448242188,33620100,215.70599975585935,211.32619995117187,1,0.0
2020-09-14,204.2400054931641,209.1999969482422,204.02999877929688,205.41000366210935,198.78860473632812,30375800,215.53150024414063,211.30920013427735,1,0.0
2020-09-15,208.4199981689453,209.77999877929688,206.92999267578125,208.77999877929688,202.04994201660156,21823900,215.4565002441406,211.27080017089844,1,0.0
2020-09-16,210.6199951171875,210.6499938964844,204.63999938964844,205.0500030517578,198.4402313232422,26328100,215.1345001220703,211.2068002319336,1,0.0
2020-09-17,200.0500030517578,204.3300018310547,199.9600067138672,202.91000366210935,196.36920166015625,34011300,214.79500045776368,211.00840026855468,1,0.0
2020-09-18,202.8000030517578,203.6499938964844,196.25,200.38999938964844,193.930419921875,55225300,214.08550033569335,210.72980010986328,1,0.0
2020-09-21,197.19000244140625,202.7100067138672,196.3800048828125,202.5399932861328,196.0111083984375,39839700,213.56149978637697,210.50720001220705,1,0.0
2020-09-22,205.05999755859375,208.1000061035156,202.0800018310547,207.4199981689453,200.7337951660156,33517100,213.2479995727539,210.51419982910156,1,0.0
2020-09-23,207.8999938964844,208.1000061035156,200.02999877929688,200.58999633789065,194.12396240234375,30803800,212.4539993286133,210.35899963378907,1,0.0
2020-09-24,199.8500061035156,205.57000732421875,199.1999969482422,203.19000244140625,196.64016723632812,31202500,211.55599975585935,210.26199981689453,1,0.0
2020-09-25,203.5500030517578,209.0399932861328,202.5399932861328,207.82000732421875,201.1209259033203,29437300,210.6180000305176,210.34,1,0.0
2020-09-28,210.8800048828125,212.57000732421875,208.05999755859375,209.44000244140625,202.6886749267578,32004900,209.6444999694824,210.47119995117188,0,-1.0
2020-09-29,209.3500061035156,210.07000732421875,206.80999755859375,207.2599945068359,200.57896423339844,24221900,208.7309997558594,210.38439971923827,0,0.0
2020-09-30,207.72999572753903,211.97999572753903,206.5399932861328,210.3300018310547,203.55001831054688,33829100,207.88399963378907,210.4159997558594,0,0.0
2020-10-01,213.4900054931641,213.9900054931641,211.32000732421875,212.4600067138672,205.61134338378903,27158400,206.9245002746582,210.43019989013672,0,0.0
2020-10-02,208.0,210.9900054931641,205.5399932861328,206.19000244140625,199.54345703125,33154800,206.36900024414064,210.5032000732422,0,0.0
2020-10-05,207.22000122070312,210.41000366210935,206.97999572753903,210.3800048828125,203.5984039306641,21331600,206.17550048828124,210.6848001098633,0,0.0
2020-10-06,208.82000732421875,210.17999267578125,204.82000732421875,205.91000366210935,199.27252197265625,28554300,206.33800048828124,210.72600006103517,0,0.0
2020-10-07,207.05999755859375,210.11000061035156,206.72000122070312,209.8300018310547,203.06610107421875,25681100,206.26500091552737,210.88220001220705,0,0.0
2020-10-08,210.5099945068359,211.19000244140625,208.32000732421875,210.5800018310547,203.79196166992188,19925800,206.5255012512207,211.01260009765625,0,0.0
